0,1,2,3,4,5,6,7,8,9,10
5082,0.93,0.67,5,167,3,0,0,4,2,0
12047,0.4,0.55,2,147,3,0,0,5,1,1
9547,0.95,0.95,4,137,4,0,0,6,2,0
1751,0.88,0.97,4,255,5,1,0,7,1,1
6621,0.17,0.93,6,192,4,0,0,4,1,0
1663,0.81,0.83,5,269,6,0,0,4,2,1
2150,0.68,0.46,4,143,3,0,0,1,1,0
12388,0.1,0.97,6,247,4,0,0,6,2,1
8165,1.0,0.87,3,165,2,0,0,9,1,0
12691,0.36,0.49,2,145,3,0,0,4,2,1
1399,0.39,0.55,2,156,3,0,0,1,3,1
336,0.45,0.47,2,151,3,0,0,2,2,1
1023,0.36,0.48,2,145,3,0,0,3,1,1
14483,0.11,0.84,6,251,4,0,0,4,2,1
499,0.44,0.48,2,143,3,0,0,4,2,1
14619,0.09,0.94,6,257,4,0,0,1,1,1
12668,0.91,0.97,4,274,6,0,0,4,1,1
1989,0.51,0.6,7,243,5,0,0,4,2,1
10955,0.16,0.94,4,261,6,0,0,4,1,0
7830,0.88,0.89,5,189,2,0,0,4,2,0
13865,0.65,0.82,5,265,3,0,0,7,1,0
11136,0.56,0.48,5,192,2,1,0,4,2,0
1008,0.36,0.52,2,137,3,1,0,1,2,1
5845,0.49,0.92,4,229,2,0,0,4,1,0
12193,0.74,0.91,4,232,5,0,0,4,2,1
528,0.09,0.9,7,289,4,0,0,8,1,1
14613,0.76,0.92,4,246,5,0,0,1,1,1
13680,0.59,0.62,3,166,2,0,0,1,1,0
5037,0.83,0.83,3,186,3,1,1,10,2,0
14716,0.78,0.83,4,217,6,0,0,5,2,1
81,0.45,0.54,2,140,3,0,0,5,1,1
2823,0.82,0.99,5,252,3,1,0,9,1,0
9193,0.4,0.42,3,146,2,1,0,3,2,0
641,0.37,0.52,2,128,3,0,0,2,1,1
4996,0.67,0.55,5,193,3,0,0,4,1,0
7837,0.76,0.71,3,205,2,0,0,5,2,0
6078,0.97,0.77,5,223,2,0,0,5,1,0
14966,0.45,0.46,2,149,3,0,0,1,1,1
10372,0.99,0.37,6,219,6,0,0,8,1,0
986,0.11,0.55,2,137,3,1,0,9,1,1
13086,0.91,0.94,5,159,3,0,0,4,1,0
3905,0.83,0.8,3,273,3,0,0,1,1,0
9681,0.51,0.94,4,155,3,0,0,7,2,0
695,0.78,0.71,3,249,5,0,0,10,2,1
8025,0.52,0.37,3,137,4,0,0,1,1,0
4153,0.27,0.47,5,217,6,0,0,2,2,0
4744,0.78,0.54,5,257,3,0,0,1,3,0
9045,0.8,0.52,3,147,3,1,0,4,2,0
1285,0.83,0.83,5,260,5,0,0,7,2,1
10770,0.79,0.92,4,208,2,1,0,10,1,0
8831,0.52,0.63,4,136,2,0,0,5,2,0
10780,0.79,0.61,4,227,2,0,1,1,3,0
1491,0.38,0.55,2,130,3,0,0,4,1,1
174,0.1,0.88,6,284,4,0,0,1,1,1
4687,0.62,0.77,4,256,3,0,0,2,3,0
11351,0.53,0.61,3,148,10,0,0,6,3,0
11387,0.92,0.6,4,161,3,0,0,7,1,0
718,0.11,0.78,6,243,4,0,0,3,1,1
1636,0.43,0.47,2,137,3,0,0,3,2,1
12272,0.11,0.84,6,251,4,0,0,4,2,1
8503,0.48,0.45,3,277,2,1,0,2,3,0
3309,0.42,0.74,6,218,6,0,0,1,2,0
2932,0.42,0.73,4,208,5,0,0,2,1,0
10060,0.88,0.71,3,184,3,0,0,4,1,0
69,0.76,0.86,5,223,5,1,0,8,2,1
13248,0.3,0.58,2,189,4,1,0,2,1,0
10380,0.61,0.85,4,273,3,0,0,9,1,0
1329,0.1,0.96,7,301,4,0,0,3,1,1
298,0.4,0.52,2,147,3,0,0,8,2,1
12650,0.46,0.5,2,156,3,0,0,4,2,1
2137,0.74,0.82,4,142,2,0,0,10,2,0
4940,0.69,0.59,3,233,3,0,0,5,2,0
859,0.74,1.0,4,253,5,0,0,1,1,1
11827,0.81,0.81,5,250,4,0,1,1,2,0
1166,0.1,0.96,6,303,4,0,0,1,1,1
8974,0.84,0.79,4,157,4,0,0,4,1,0
7039,0.96,0.93,3,156,3,0,0,1,1,0
2652,0.73,0.81,3,168,2,0,0,4,2,0
12197,0.27,0.54,7,278,3,0,0,4,1,1
9196,0.69,0.89,2,220,3,0,0,4,1,0
8922,0.72,0.45,4,143,6,0,0,8,2,0
8019,0.72,0.59,4,245,2,0,0,6,1,0
14940,0.85,0.87,4,273,5,0,0,9,2,1
1482,0.16,0.65,4,277,5,0,0,2,2,1
409,0.91,0.92,4,246,5,0,0,1,1,1
6300,0.83,0.72,3,259,2,0,0,4,2,0
13472,0.74,0.6,4,274,10,1,0,6,2,0
5666,0.5,0.52,4,178,3,0,0,1,2,0
12016,0.38,0.54,2,143,3,0,0,1,1,1
1162,0.11,0.94,7,302,4,0,0,1,2,1
2291,0.81,0.82,4,167,2,0,0,2,2,0
14832,0.8,0.75,3,268,2,0,0,1,2,1
2596,0.9,1.0,4,207,3,0,0,1,2,0
1432,0.36,0.5,2,147,3,0,0,4,2,1
1418,0.11,0.96,6,301,5,0,0,4,1,1
4749,0.92,0.99,5,236,4,0,0,1,2,0
3839,0.26,0.47,6,182,4,0,0,1,1,0
10558,0.81,0.75,5,101,5,0,0,1,2,0
8537,0.53,0.59,3,148,3,0,0,7,2,0
11053,0.54,0.53,4,158,2,0,0,4,2,0
13100,0.2,0.94,6,191,5,0,0,5,1,0
4938,0.56,0.58,3,173,3,0,0,5,2,0
746,0.11,0.78,6,245,4,0,0,4,1,1
4409,0.57,0.69,4,146,3,0,0,5,1,0
4936,0.67,0.71,4,173,3,0,0,5,3,0
429,0.37,0.45,2,126,3,0,0,5,2,1
3095,0.74,0.63,3,231,3,0,0,4,1,0
12030,0.38,0.5,2,132,3,0,0,2,1,1
11336,0.83,0.5,6,165,3,0,0,6,2,0
5654,0.84,0.71,4,273,3,0,0,4,1,0
8178,0.49,0.67,6,286,4,0,0,1,1,0
459,0.41,0.48,2,136,3,0,0,10,2,1
11983,0.73,0.67,2,139,8,0,0,1,2,0
10743,0.55,0.87,3,201,2,0,0,4,2,0
13267,0.45,0.48,3,145,2,0,0,5,2,0
7682,0.5,0.83,4,242,2,0,0,5,2,0
12182,0.1,0.84,6,261,4,0,0,2,2,1
14647,0.41,0.47,2,135,3,0,0,5,1,1
8375,0.57,0.75,5,172,4,0,0,5,2,0
501,0.91,0.84,5,265,5,0,0,4,2,1
6306,0.88,0.9,2,233,3,0,0,5,1,0
14689,0.09,0.79,6,275,4,0,0,1,1,1
12637,0.44,0.53,2,140,3,0,0,1,1,1
2764,0.84,0.99,2,184,2,0,0,1,3,0
9171,0.94,0.62,5,201,2,0,0,1,1,0
3376,0.91,0.85,3,244,3,1,0,1,2,0
13321,0.84,0.63,3,121,3,1,0,1,1,0
3790,0.99,0.62,4,140,2,1,0,5,1,0
4214,0.24,0.77,5,178,5,0,0,1,1,0
1987,0.84,0.82,5,240,5,0,0,2,2,1
5495,0.93,0.49,5,167,3,0,0,9,2,0
8103,0.71,0.93,2,199,2,0,0,1,1,0
7509,0.76,0.81,4,193,3,1,0,2,1,0
7701,0.59,0.97,5,242,3,0,0,8,1,0
464,0.8,0.85,4,273,5,0,0,6,1,1
2787,0.88,0.52,4,166,2,0,0,4,1,0
4526,0.91,0.49,6,272,6,0,0,1,1,0
7238,0.65,1.0,4,195,3,0,0,7,1,0
14600,0.45,0.5,2,157,3,0,0,10,2,1
4123,0.86,1.0,3,192,3,0,0,10,3,0
5375,0.58,0.62,5,184,3,0,0,3,1,0
14352,0.09,0.96,6,245,4,0,0,7,1,1
3834,0.81,0.81,5,215,2,0,0,1,1,0
12403,0.74,1.0,5,275,5,0,0,1,1,1
11969,0.8,0.8,4,146,3,1,0,7,1,0
12624,0.36,0.52,2,146,3,0,0,1,2,1
12142,0.45,0.53,2,155,3,0,0,7,1,1
1088,0.73,0.92,4,273,5,0,0,1,1,1
13644,0.91,0.82,4,238,2,0,0,6,1,0
1141,0.82,0.83,4,245,5,1,0,1,1,1
889,0.11,0.83,6,295,4,0,0,5,2,1
10893,0.64,0.91,3,165,3,1,0,5,1,0
12878,0.88,0.99,5,253,2,0,0,4,2,0
12031,0.09,0.62,6,294,4,0,0,2,1,1
1335,0.44,0.53,2,147,3,0,0,4,1,1
4196,0.73,0.82,3,133,3,0,0,9,2,0
10462,0.97,0.62,3,167,3,0,0,6,1,0
1982,0.76,1.0,4,220,6,0,0,9,2,1
10783,0.75,0.77,5,199,4,0,0,1,2,0
314,0.41,0.49,2,130,3,0,0,10,1,1
55,0.1,0.92,7,307,4,0,0,5,1,1
1792,0.09,0.92,7,245,4,0,0,4,2,1
12522,0.74,0.99,4,233,5,0,0,7,1,1
2566,0.48,0.67,5,273,3,0,0,5,2,0
8836,0.92,0.89,4,236,4,1,0,4,2,0
12966,0.7,0.73,4,182,3,0,0,7,2,0
533,0.1,0.84,6,246,4,0,0,3,2,1
34,0.45,0.55,2,140,3,0,0,3,1,1
1397,0.2,0.7,6,281,5,0,0,1,2,1
4707,0.83,0.87,3,156,3,0,0,5,2,0
7555,0.8,0.68,3,160,3,0,0,9,1,0
6453,0.65,0.9,3,200,3,0,0,4,3,0
2129,0.52,0.83,4,210,2,0,0,8,2,0
2599,0.5,0.93,6,150,3,1,0,4,2,0
1562,0.11,0.88,6,290,4,0,0,3,1,1
12730,0.09,0.83,6,282,4,0,0,4,2,1
2434,0.87,0.84,5,137,2,0,0,8,1,0
3005,0.42,0.89,6,188,5,1,0,1,1,0
1089,0.91,0.9,4,250,5,0,0,1,2,1
1212,0.09,0.77,6,244,4,0,0,8,1,1
11082,0.94,0.49,4,176,8,0,0,6,2,0
357,0.41,0.55,2,154,3,0,0,5,1,1
10789,0.6,0.73,5,241,3,0,0,1,3,0
4682,0.65,0.89,4,240,3,0,0,1,1,0
13935,0.54,0.78,3,156,7,0,0,1,2,0
13450,0.39,0.89,3,188,5,0,0,5,1,0
5677,0.73,0.54,3,150,3,0,0,1,2,0
14534,0.61,0.47,2,253,3,0,0,1,1,1
14503,0.87,0.84,5,231,5,0,0,7,1,1
8409,0.6,0.98,4,265,2,0,0,1,1,0
7639,0.69,0.36,5,269,6,1,0,10,2,0
4068,0.27,0.66,3,133,6,0,0,1,1,0
2323,0.77,0.93,4,171,2,0,0,3,2,0
543,0.77,0.91,5,236,5,0,0,10,2,1
12363,0.41,0.54,2,145,3,0,0,5,1,1
12587,0.46,0.57,2,152,3,0,0,5,1,1
14802,0.38,0.55,2,148,3,0,0,5,1,1
1385,0.11,0.91,6,279,4,0,0,1,1,1
514,0.11,0.89,6,293,4,0,0,5,1,1
14398,0.09,0.85,6,297,4,0,0,3,2,1
7429,0.86,0.95,4,184,3,0,0,1,1,0
5459,0.58,0.64,2,249,2,0,0,4,1,0
7203,0.82,0.75,4,224,3,0,0,1,1,0
3092,0.49,0.58,3,136,4,1,0,4,1,0
108,0.44,0.5,2,148,3,0,0,2,2,1
14687,0.45,0.57,2,134,3,0,0,1,1,1
14135,0.83,0.8,3,240,8,0,0,1,1,0
1938,0.36,0.52,2,143,3,0,0,2,2,1
2029,0.61,0.98,3,267,3,0,0,4,1,0
14928,0.37,0.49,2,138,3,0,0,4,1,1
12076,0.11,0.79,7,306,4,0,0,8,2,1
129,0.09,0.82,6,250,4,0,0,5,1,1
14344,0.9,1.0,5,221,5,0,0,5,1,1
5183,0.66,0.61,3,260,3,0,0,7,1,0
5151,0.92,0.88,3,184,3,1,0,4,1,0
7374,0.2,0.52,5,218,5,0,0,4,2,0
1137,0.86,0.91,5,265,5,0,0,7,1,1
14626,0.91,0.97,5,233,5,0,0,3,2,1
1815,0.83,0.93,5,257,5,0,0,4,1,1
8841,0.74,0.9,4,189,2,0,0,7,2,0
14796,0.41,0.56,2,154,3,0,1,5,2,1
5546,0.21,0.92,2,211,2,0,0,5,2,0
1237,0.36,0.47,2,129,3,0,0,1,2,1
9924,1.0,0.51,5,274,4,0,0,7,2,0
534,0.43,0.51,2,136,3,0,0,3,2,1
14585,0.36,0.57,2,142,3,0,0,8,2,1
12387,0.1,0.93,6,298,4,0,0,4,2,1
11317,0.66,0.81,3,174,3,0,0,4,1,0
3239,0.94,0.66,3,236,2,0,0,3,3,0
2660,0.7,0.82,3,178,3,0,0,7,1,0
13199,0.54,0.73,3,157,3,0,0,9,1,0
9,0.89,1.0,5,224,5,0,0,1,1,1
10150,0.8,0.79,4,148,3,0,0,9,2,0
14559,0.11,0.8,6,282,4,0,0,4,2,1
4728,0.76,0.96,4,135,3,1,1,9,1,0
812,0.09,0.97,7,288,4,0,0,5,2,1
2649,0.54,0.75,3,240,3,0,0,5,2,0
2376,0.72,0.51,3,160,3,0,0,1,2,0
1310,0.56,0.75,5,236,2,0,0,1,2,1
14278,0.43,0.54,2,153,3,0,0,8,2,1
14315,0.09,0.94,7,267,4,0,0,1,2,1
931,0.32,0.58,5,271,5,0,0,1,3,1
12714,0.73,0.92,5,232,5,0,0,1,1,1
985,0.75,0.86,5,260,5,0,0,7,1,1
781,0.44,0.65,3,271,4,0,0,1,1,1
3673,0.3,0.71,3,155,2,0,0,1,1,0
211,0.43,0.46,2,156,3,0,0,4,1,1
2688,0.49,0.74,2,263,3,1,0,1,2,0
12169,0.32,0.5,2,135,5,0,0,1,1,1
14210,0.33,0.65,3,172,10,0,1,10,3,0
4353,0.44,0.68,2,120,2,0,0,10,2,0
4552,0.53,0.74,5,237,2,0,1,5,2,0
1323,0.78,0.86,4,249,5,0,0,1,2,1
7338,0.77,0.72,4,223,3,0,0,1,2,0
14827,0.1,0.88,7,267,4,0,0,6,2,1
852,0.37,0.57,2,128,3,0,0,1,2,1
11596,0.15,0.6,5,188,7,0,0,1,2,0
14401,0.44,0.51,2,156,3,0,0,4,3,1
4256,0.76,0.95,2,156,4,0,0,5,3,0
9768,0.85,0.83,3,226,2,0,0,9,2,0
13172,0.83,0.49,4,218,2,0,0,4,1,0
14618,0.73,0.99,5,241,5,0,0,1,1,1
12715,0.4,0.51,2,144,3,0,0,2,1,1
1304,0.45,0.57,2,149,3,0,0,10,1,1
1012,0.43,0.47,2,149,3,0,0,1,2,1
487,0.38,0.49,2,135,3,0,0,2,1,1
7690,0.16,0.78,4,196,5,0,0,4,3,0
11521,0.77,0.64,3,190,10,1,0,7,2,0
1032,0.11,0.93,4,295,3,0,0,4,1,1
10614,0.9,0.81,4,175,3,0,0,6,2,0
820,0.45,0.51,2,138,3,0,0,4,1,1
38,0.45,0.5,2,126,3,0,0,4,1,1
14773,0.37,0.53,2,131,3,0,0,1,1,1
2097,0.86,1.0,4,256,3,0,0,4,2,0
12125,0.46,0.49,2,138,3,0,0,5,1,1
1059,0.31,0.95,6,235,5,0,0,8,1,1
389,0.45,0.5,2,157,3,0,0,10,2,1
7725,0.51,0.51,3,272,3,0,0,1,2,0
4385,0.48,0.77,3,197,3,0,0,3,2,0
2538,0.56,0.49,5,163,3,0,0,1,1,0
4120,0.66,0.62,4,250,2,0,0,9,2,0
8911,0.95,0.88,3,266,2,1,0,5,3,0
12583,0.74,0.87,5,242,5,0,0,5,2,1
1355,0.1,0.92,7,273,4,0,0,4,2,1
8255,0.8,0.81,5,156,2,0,0,1,1,0
2249,0.53,0.75,4,239,2,1,0,4,2,0
9419,0.74,0.51,5,198,3,0,0,3,1,0
1845,0.37,0.51,2,154,3,1,0,1,1,1
14556,0.37,0.52,2,155,3,0,0,4,2,1
6477,0.56,0.98,4,207,3,0,0,8,2,0
6646,0.73,0.94,4,213,3,1,0,10,2,0
1391,0.11,0.79,6,244,4,1,0,1,2,1
8673,0.77,0.5,5,170,2,0,0,5,1,0
511,0.44,0.48,2,146,3,0,0,5,1,1
3313,0.82,0.65,4,210,2,0,0,2,2,0
6391,0.94,0.62,4,191,3,0,0,5,1,0
1345,0.39,0.57,2,150,3,0,0,5,1,1
13348,0.88,0.91,4,233,4,0,0,4,3,0
6995,0.7,0.55,4,233,2,0,0,5,2,0
1619,0.88,0.89,4,254,5,0,0,1,1,1
9895,0.57,0.48,5,221,3,0,0,5,2,0
343,0.9,1.0,5,232,5,0,0,4,2,1
1660,0.77,0.85,5,276,5,0,0,5,2,1
13603,0.37,0.63,4,167,3,0,0,7,1,0
1767,0.44,0.56,2,141,3,0,0,1,1,1
8739,0.6,0.5,3,211,3,0,0,4,2,0
13540,0.5,0.52,2,178,2,0,0,5,2,0
10578,0.16,0.73,4,197,2,0,0,4,1,0
12324,0.11,0.91,7,287,4,0,0,1,1,1
10501,0.62,0.77,3,225,4,1,0,4,1,0
14133,0.65,0.61,5,167,8,0,0,1,1,0
1732,0.41,0.56,2,133,3,0,0,5,1,1
12710,0.42,0.48,2,140,3,0,0,1,1,1
13483,0.58,0.59,3,207,7,0,1,6,2,0
10640,0.75,0.83,4,133,4,0,0,3,3,0
1121,0.11,0.91,6,278,4,0,0,5,2,1
379,0.31,0.56,4,238,2,0,0,2,2,1
14794,0.74,0.87,5,242,5,0,0,5,2,1
522,0.74,0.99,4,233,5,0,0,7,1,1
14740,0.09,0.8,6,301,5,0,0,7,2,1
10013,0.86,0.93,3,199,3,1,0,1,2,0
7456,0.79,0.9,5,146,3,1,0,5,3,0
521,0.87,0.94,4,274,5,0,0,7,1,1
1444,0.11,0.88,7,305,4,0,0,8,1,1
653,0.09,0.77,6,290,4,0,0,4,2,1
4480,0.54,0.86,4,205,5,0,0,5,1,0
6188,0.87,0.82,5,138,3,1,0,6,1,0
13144,0.13,0.61,5,198,5,0,0,1,2,0
786,0.85,0.99,5,248,5,0,0,1,1,1
8554,0.56,0.44,2,130,3,0,0,5,1,0
1234,0.41,0.54,2,152,3,0,0,1,2,1
1307,0.11,0.93,6,276,4,0,0,1,1,1
104,0.09,0.94,7,267,4,0,0,1,2,1
8926,0.67,0.77,3,157,3,0,0,9,2,0
10355,0.54,0.48,3,158,2,0,0,5,2,0
9697,0.34,0.52,6,265,6,0,0,1,2,0
12767,0.75,0.81,5,227,5,0,0,4,2,1
3979,0.78,0.95,4,184,3,0,0,1,1,0
12552,0.75,0.99,5,254,5,0,0,1,1,1
12270,0.38,0.86,6,139,6,0,0,4,2,1
2542,0.83,0.93,5,241,3,0,0,1,1,0
3969,0.58,0.7,5,151,4,0,0,10,2,0
12366,0.91,0.87,4,235,5,0,0,4,1,1
8977,0.69,0.99,3,133,3,0,0,5,1,0
14402,0.09,0.8,7,283,5,0,0,4,1,1
12186,0.4,0.46,2,127,3,0,0,3,2,1
1588,0.09,0.96,6,281,4,0,0,6,2,1
6115,0.95,0.7,4,139,3,0,0,10,1,0
757,0.77,0.92,5,235,5,0,0,7,1,1
1731,0.44,0.55,2,141,3,0,0,5,1,1
13498,0.76,0.82,4,170,6,0,0,1,2,0
1354,0.79,0.97,4,243,5,0,0,5,2,1
12001,0.38,0.53,2,157,3,0,0,1,1,1
961,0.39,0.51,2,132,3,0,0,5,2,1
12480,0.11,0.96,7,277,5,0,0,1,1,1
14989,0.46,0.55,2,145,3,0,0,4,1,1
4462,0.52,0.63,3,225,3,0,0,3,2,0
6610,0.79,0.56,4,132,3,0,0,5,2,0
6618,0.68,0.73,4,197,3,0,0,5,1,0
427,0.74,0.92,4,261,5,0,0,4,2,1
1976,0.46,0.54,2,138,3,0,0,8,2,1
13735,0.45,0.42,4,156,7,0,0,8,3,0
2923,0.72,0.51,4,164,3,0,0,1,2,0
12838,0.16,0.54,5,206,5,0,0,1,2,0
1128,0.1,0.85,7,261,4,0,0,7,2,1
1270,0.45,0.55,2,129,3,0,0,5,2,1
8298,0.7,0.87,3,158,2,0,0,5,2,0
2345,0.94,0.9,5,191,4,0,0,5,1,0
14653,0.36,0.78,2,151,4,0,0,4,1,1
1828,0.1,0.95,5,286,4,0,0,9,3,1
14880,0.41,0.49,2,147,3,0,0,1,1,1
161,0.1,0.95,7,301,4,0,0,10,1,1
12682,0.4,0.49,2,128,3,0,0,1,1,1
9250,0.98,0.89,3,186,2,0,0,1,1,0
12024,0.46,0.57,2,139,3,0,0,1,1,1
10736,0.86,0.64,3,245,4,0,0,5,3,0
226,0.9,0.97,4,258,5,0,0,2,1,1
1452,0.78,0.86,5,260,6,0,0,10,1,1
14455,0.4,0.5,2,128,3,0,0,1,1,1
3782,0.63,0.79,4,228,4,0,0,4,1,0
1882,0.4,0.48,2,142,3,0,0,5,1,1
5055,0.75,0.9,4,197,2,0,0,1,2,0
14384,0.11,0.78,7,278,4,0,0,1,1,1
1125,0.43,0.52,2,141,3,0,0,4,2,1
12025,0.4,0.53,2,158,3,0,0,1,1,1
13289,0.97,0.57,4,150,2,0,0,7,2,0
6274,0.63,0.82,3,269,3,0,0,1,1,0
13489,0.57,0.7,4,237,6,0,0,2,1,0
1062,0.34,0.97,6,157,5,1,0,9,1,1
133,0.9,1.0,5,221,5,0,0,5,1,1
312,0.11,0.95,7,300,4,0,0,6,2,1
1816,0.11,0.8,7,305,4,0,0,4,2,1
11194,0.75,0.6,4,186,10,1,0,10,1,0
4057,0.45,0.72,3,148,2,0,0,1,1,0
7274,0.51,0.51,5,259,4,0,0,1,1,0
14467,0.44,0.45,2,156,3,0,0,1,2,1
14200,0.49,0.49,3,104,7,0,0,8,3,0
2724,0.46,0.64,2,121,3,0,0,5,2,0
14603,0.45,0.55,2,148,3,0,0,1,1,1
12178,0.38,0.5,2,140,3,0,0,1,2,1
3170,0.72,0.82,5,287,3,0,0,4,2,0
13523,0.24,0.63,4,203,5,0,0,4,1,0
8467,0.52,0.65,4,264,3,0,0,8,2,0
5636,0.24,0.79,2,175,5,0,0,7,1,0
2493,0.62,0.66,4,143,3,0,0,5,2,0
14307,0.37,0.51,2,155,3,0,0,1,1,1
116,0.37,0.48,2,137,3,0,0,4,2,1
1040,0.82,1.0,4,273,6,0,0,5,2,1
13186,0.37,0.86,6,260,3,0,0,4,2,0
3709,0.75,0.73,3,225,4,0,0,5,1,0
4082,0.74,0.5,4,265,3,0,0,4,2,0
12483,0.77,0.87,4,242,6,0,0,1,1,1
324,0.11,0.91,7,287,4,0,0,1,1,1
14675,0.8,0.85,4,273,5,0,0,6,1,1
1136,0.11,0.87,6,291,4,0,0,8,1,1
6862,0.91,0.84,3,237,2,0,0,8,2,0
4632,0.92,0.79,5,243,3,1,0,5,3,0
6228,0.76,0.99,2,183,2,0,0,4,1,0
2021,0.79,0.97,5,266,2,0,0,4,2,0
2389,0.72,0.51,3,235,2,0,0,1,1,0
2680,0.17,0.9,6,217,6,1,0,10,2,0
12219,0.43,0.53,2,131,3,0,0,7,1,1
2651,0.4,0.72,3,139,2,0,0,5,2,0
2826,0.64,0.73,3,142,3,0,0,10,1,0
6415,0.92,0.49,5,145,3,0,0,4,1,0
6434,0.7,0.57,3,180,2,0,0,1,2,0
13113,0.66,0.91,4,234,2,1,0,7,2,0
14541,0.44,0.48,2,148,3,0,0,1,1,1
14901,0.37,0.5,2,154,3,0,0,3,2,1
4176,0.84,0.76,5,215,2,1,0,5,1,0
12781,0.44,0.65,3,271,4,0,0,1,1,1
875,0.14,0.73,7,282,5,0,0,4,1,1
3540,0.54,0.77,5,270,3,0,0,2,2,0
5893,0.85,0.48,4,214,3,0,0,1,2,0
1496,0.79,0.84,5,247,5,0,0,4,1,1
526,0.41,0.56,2,150,3,0,0,8,1,1
14823,0.39,0.53,2,127,3,0,0,1,2,1
14234,0.09,0.95,6,304,4,0,0,1,1,1
12233,0.11,0.83,6,244,4,0,0,2,1,1
9791,0.72,0.78,3,229,2,0,0,1,2,0
13007,0.56,0.74,3,154,2,0,0,3,2,0
12192,0.92,0.87,4,226,6,1,0,4,2,1
1593,0.41,0.57,2,154,3,0,0,7,2,1
3700,0.96,0.75,4,165,3,0,0,4,3,0
10047,0.99,0.77,5,160,3,0,0,5,2,0
1523,0.1,0.82,7,265,4,0,0,9,1,1
756,0.37,0.48,2,160,3,0,0,8,1,1
5251,0.86,0.71,3,235,3,0,0,7,2,0
10500,0.17,0.73,4,188,5,0,0,4,1,0
11398,0.55,0.69,4,220,3,1,0,6,3,0
1716,0.36,0.46,2,157,3,0,0,4,2,1
1113,0.09,0.82,6,251,4,0,0,5,1,1
9471,0.75,0.59,3,242,3,0,0,10,2,0
4859,0.63,0.66,4,157,2,0,0,5,2,0
2572,0.78,0.82,4,143,3,0,0,5,2,0
12413,0.45,0.53,2,138,3,0,0,2,2,1
1164,0.78,0.99,5,241,5,0,0,1,2,1
12205,0.87,0.9,5,254,6,0,0,5,1,1
1746,0.09,0.78,6,260,4,0,0,7,2,1
1804,0.44,0.48,2,155,3,0,0,5,1,1
6780,0.31,0.92,5,197,5,0,0,7,1,0
12101,0.38,0.52,2,154,3,0,0,1,2,1
2639,0.69,0.61,5,229,3,0,0,4,2,0
1280,0.85,0.84,5,272,6,0,0,4,2,1
13258,0.95,0.9,3,155,3,0,0,4,2,0
289,0.82,0.91,5,232,5,0,0,4,1,1
1799,0.11,0.92,7,265,4,0,0,4,1,1
12147,0.76,0.92,4,239,5,0,0,8,1,1
5220,0.55,0.8,4,260,3,0,0,3,3,0
1015,0.44,0.53,2,156,3,0,0,1,1,1
12129,0.09,0.82,6,250,4,0,0,5,1,1
1844,0.41,0.49,2,147,3,0,0,1,1,1
11188,0.49,0.91,4,134,4,0,0,2,1,0
14736,0.75,0.99,5,221,5,0,0,8,1,1
14378,0.43,0.55,2,129,3,0,0,1,1,1
261,0.46,0.46,2,154,3,0,0,2,2,1
10199,0.9,0.66,4,160,2,1,0,5,2,0
10902,0.66,0.91,4,234,2,1,0,7,2,0
416,0.42,0.48,2,155,3,0,0,3,2,1
12868,0.62,0.87,4,221,3,1,0,5,1,0
3100,0.6,0.56,2,203,4,0,0,4,1,0
8740,0.69,0.82,4,137,2,1,0,4,1,0
12416,0.42,0.48,2,155,3,0,0,3,2,1
2035,0.82,0.79,4,224,2,0,0,5,1,0
12435,0.1,0.84,6,309,4,0,0,5,1,1
14555,0.41,0.56,2,143,3,0,0,4,2,1
13743,0.67,0.72,2,134,10,0,0,6,3,0
2108,0.59,0.88,4,155,3,1,0,5,1,0
4636,0.91,0.81,3,220,3,1,0,5,1,0
14454,0.38,0.53,2,156,3,0,0,1,1,1
14449,0.43,0.45,2,135,3,0,0,10,1,1
14330,0.37,0.57,2,133,3,0,0,4,1,1
14608,0.46,0.57,2,139,3,0,0,1,1,1
1968,0.41,0.47,2,143,3,1,0,4,1,1
570,0.25,0.46,4,214,4,0,0,4,2,1
11634,0.77,0.89,4,269,10,0,0,6,3,0
5440,0.66,0.5,4,263,3,0,0,1,3,0
6781,0.83,0.71,3,243,2,1,0,7,1,0
14754,0.77,0.91,5,236,5,0,0,10,2,1
12010,0.42,0.53,2,142,3,0,0,1,1,1
13530,0.75,0.94,5,194,4,0,0,4,1,0
2297,0.52,0.53,2,163,2,0,0,10,1,0
8612,0.55,0.57,5,280,6,1,0,7,2,0
828,0.7,0.74,6,136,3,0,0,7,1,1
1656,0.09,0.9,6,256,4,0,0,5,1,1
1396,0.45,0.51,2,156,3,0,0,1,2,1
14279,0.9,0.98,4,264,6,0,0,8,2,1
3729,0.21,0.37,4,129,4,0,0,8,2,0
2279,0.78,0.99,3,151,3,1,0,8,1,0
591,0.38,0.55,2,148,3,0,0,5,1,1
2042,0.98,0.91,4,240,3,0,0,4,1,0
7891,0.94,0.48,4,260,4,0,0,2,1,0
9667,0.86,0.96,5,246,3,0,0,5,2,0
1498,0.37,0.48,2,129,3,0,0,5,1,1
14406,0.89,0.95,4,275,5,0,0,4,2,1
1649,0.1,0.97,7,282,4,0,0,4,1,1
1723,0.81,0.93,5,265,6,0,0,4,1,1
12022,0.38,0.55,2,147,3,0,0,1,1,1
12468,0.09,0.95,6,292,4,0,0,1,2,1
1710,0.1,0.81,6,269,4,0,0,2,2,1
